id,time,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,label_01,label_02,label_03,label_04,label_05,label_06,label_07
12678,1512754924,2886656,103193,1569,54074,0,-1,63,1490,14036,-20614,0,0,0,0,0,0,0,0
12678,1512754925,2885632,103199,1570,54059,1,-2,63,1372,13994,-20657,0,0,0,0,0,0,0,0
12678,1512754926,2787328,103191,1572,54043,0,-3,63,1502,14024,-20524,1,1,0,0,0,0,0,0
12678,1512754927,2337792,103199,1574,54025,1,-3,62,1406,13886,-20505,0,1,0,0,0,0,0,0
12678,1512754928,2357248,103196,1571,54036,1,-3,62,1458,13964,-20543,0,1,0,0,0,0,0,0
12678,1512754929,2374656,103196,1572,54036,-1,-2,64,1422,13950,-20415,0,1,0,0,0,0,0,0
12678,1512754930,2401280,103196,1572,54021,1,-2,64,1572,13890,-20542,0,1,0,0,0,0,0,0
12678,1512754931,2401280,103196,1572,54021,-1,-2,64,1428,13920,-20542,0,1,0,0,0,0,0,0
12678,1512754932,2398208,103196,1572,54028,-1,-2,62,1428,13920,-20542,0,1,0,0,0,0,0,0
12678,1512754933,2425856,103191,1572,54009,-1,-3,63,1454,13936,-20448,0,1,0,0,0,0,0,0
12678,1512754934,2437120,103196,1571,54017,-1,-1,62,1452,13990,-20525,0,1,0,0,0,0,0,0
12678,1512754935,2459648,103196,1571,54017,0,-1,63,1440,14006,-20518,0,1,0,0,0,0,0,0
12678,1512754936,2469888,103196,1573,54002,-1,-2,63,1520,13942,-20386,0,1,0,0,0,0,0,0
12678,1512754937,2467840,103196,1571,54025,0,-2,63,1438,13934,-20417,0,1,0,0,0,0,0,0
12678,1512754938,2473984,103195,1567,54059,0,-2,61,1482,14062,-20433,0,1,0,0,0,0,0,0
12678,1512754939,2487296,103198,1568,54070,0,-1,62,1470,14020,-20412,0,1,0,0,0,0,0,0
12678,1512754940,2487296,103195,1566,54191,0,-1,63,1426,13990,-20573,0,1,0,0,0,0,0,0
12678,1512754941,2496512,103196,1567,54104,0,-2,62,1484,13918,-20508,0,1,0,0,0,0,0,0
12678,1512754942,2495488,103198,1568,54108,0,-2,64,1354,13950,-20574,0,1,0,0,0,0,0,0
12678,1512754943,2500608,103196,1569,54123,0,-2,63,1410,14022,-20443,0,1,0,0,0,0,0,0
12678,1512754944,2500608,103193,1569,54142,1,-2,63,1442,14020,-20173,0,1,0,0,0,0,0,0
12678,1512754945,2510848,103190,1566,54131,2,-2,61,1438,13962,-20528,0,1,0,0,0,0,0,0
12678,1512754946,2470912,103198,1564,54134,1,-1,62,1436,14046,-20591,0,1,0,0,0,0,0,0
12678,1512754947,1290240,103190,1563,54142,-1,-1,64,1478,14002,-20451,1,0,0,0,0,0,0,0
12678,1512754948,1290240,103192,1560,54210,0,-2,62,1432,13994,-20514,0,0,0,0,0,0,0,0
12678,1512754949,2777088,103192,1561,54123,0,-2,63,1526,14078,-20320,1,0,0,0,0,0,0,0
12678,1512754950,2893824,103201,1570,54093,0,-3,62,1496,14134,-20547,1,0,0,0,0,0,0,0
12678,1512754952,2896896,103201,1570,54093,0,-3,62,1496,14134,-20547,0,0,0,0,0,0,0,0
12678,1512754952,2892800,103199,1573,54070,-1,-1,62,1456,14068,-20458,1,0,0,0,0,0,0,0
12678,1512754953,2885632,103196,1574,54089,0,-2,63,1556,13996,-20398,1,0,0,0,0,0,0,0
12678,1512754954,2885632,103199,1575,54168,0,-1,63,1422,13998,-20422,0,0,0,0,0,0,0,0
12678,1512754955,2885632,103197,1577,54168,0,-2,63,1438,14036,-20543,0,0,0,0,0,0,0,0
12678,1512754956,2884608,103197,1578,54123,0,-2,63,1448,14024,-20598,0,0,0,0,0,0,0,0
12678,1512754957,2875392,103200,1579,54055,0,-2,63,1482,14032,-20636,0,0,0,0,0,0,0,0
12678,1512754958,2872320,103197,1579,54013,1,-2,62,1454,14026,-20477,0,0,0,0,0,0,0,0
12678,1512754959,2872320,103202,1581,53964,0,-1,63,1444,14062,-20529,0,0,0,0,0,0,0,0
12678,1512754960,2867200,103200,1582,53945,0,-2,63,1406,14088,-20558,0,0,0,0,0,0,0,0
12678,1512754961,2863104,103200,1583,53911,0,-1,62,1438,14046,-20362,0,0,0,0,0,0,0,0
12678,1512754962,2861056,103198,1585,53884,1,-2,63,1444,13976,-20573,0,0,0,0,0,0,0,0
12678,1512754963,2862080,103205,1584,53873,0,-2,62,1462,14022,-20494,0,0,0,0,0,0,0,0
12678,1512754964,2862080,103203,1584,53843,0,-2,63,1438,14076,-20371,0,0,0,0,0,0,0,0
12678,1512754965,2853888,103198,1585,53809,0,-3,63,1480,14082,-20471,0,0,0,0,0,0,0,0
12678,1512754966,2853888,103203,1587,53771,0,-2,63,1464,14104,-20578,0,0,0,0,0,0,0,0
12678,1512754967,2854912,103201,1589,53733,0,-2,62,1446,13976,-20314,0,0,0,0,0,0,0,0
12678,1512754968,2803712,103198,1591,53729,0,-3,63,1438,13986,-20363,0,0,1,0,0,0,0,0
12678,1512754969,1409024,103196,1590,53756,0,-2,63,1478,13950,-20394,1,0,1,0,0,0,0,0
12678,1512754970,1381376,103192,1584,53763,0,-2,63,1478,13950,-20394,1,0,1,0,0,0,0,0
12678,1512754971,1383936,103197,1581,53771,2,-2,63,1504,13980,-20509,0,0,1,0,0,0,0,0
12678,1512754972,1384448,103194,1581,53779,1,-2,63,1514,14046,-20600,1,0,1,0,0,0,0,0
12678,1512754973,1384448,103188,1574,53801,0,-2,63,1462,13996,-20557,1,0,1,0,0,0,0,0
12678,1512754974,1384448,103194,1574,53858,1,-2,63,1442,13996,-20661,0,0,1,0,0,0,0,0
12678,1512754975,1385472,103198,1565,53915,0,-1,62,1460,14086,-20610,0,0,1,0,0,0,0,0
12678,1512754976,1384960,103197,1560,53949,1,-1,62,1440,13940,-20650,0,0,1,0,0,0,0,0
12678,1512754977,1385984,103195,1559,53979,-1,-3,62,1438,14078,-20644,0,0,1,0,0,0,0,0
12678,1512754978,1385472,103195,1558,54002,2,-2,63,1470,14070,-20530,0,0,1,0,0,0,0,0
12678,1512754979,1278464,103197,1557,54025,-1,-2,63,1470,14014,-20626,1,0,1,0,0,0,0,0
12678,1512754980,2694144,103204,1551,54009,0,-2,63,1512,13956,-20536,1,0,0,0,0,0,0,0
12678,1512754981,2847744,103205,1559,54025,1,-2,63,1374,13946,-20474,0,0,0,0,0,0,0,0
12678,1512754982,2847744,103198,1562,53960,0,-1,63,1438,14074,-20416,1,0,0,0,0,0,0,0
12678,1512754983,2848768,103203,1564,53960,1,-3,63,1484,14112,-20666,1,0,0,0,0,0,0,0
12678,1512754984,2853888,103193,1565,53938,-2,-2,64,1400,14046,-20571,1,0,0,0,0,0,0,0
12678,1512754985,2852864,103195,1566,53911,0,-2,64,1494,14042,-20455,0,0,0,0,0,0,0,0
12678,1512754986,2853888,103201,1570,53866,0,-1,62,1444,14034,-20626,0,0,0,0,0,0,0,0
12678,1512754987,2859008,103199,1573,53858,2,-2,63,1416,14104,-20313,0,0,0,0,0,0,0,0
9474,1512754988,2350080,103162,1434,60314,-1,1,63,9226,10328,-16009,0,0,0,0,0,0,0,0
12678,1512754988,2859008,103199,1573,53858,0,-3,64,1418,14006,-20620,0,0,0,0,0,0,0,0
